result,state,turn
D,OOBOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOBOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OOOOOOBBOBBBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOOOOOBBOBBBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OOOOOOBOOBBBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOOOOOBOOBBBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBOOBBBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBOOBBBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBBOBBBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBBOBBBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBOBBBBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBOBBBBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBOBBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBOBBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBOBBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBOBBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOBOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOBOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBBOBOBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBBOBOBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBBOBBBOOOBOOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBBOBBBOOOBOOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBOOBBBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBOOBBBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOBOOOBOOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOBOOOBOOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOBOOOOBOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOBOOOOBOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOOBOBOBOOOBBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOOBOBOBOOOBBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OOBOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OOBOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOOB,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOOBBBOOOOBO,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOBOBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOBBOBOBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOBBOBBBOOOOOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOOBOBBBOOOBOBBBOOOWOBOOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOOBOBBBOOOBOBBBOOOWOBOOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OOOOOOOBOBBBOOOBOBBBOOOWOOBOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OOOOOOOBOBBBOOOBOBBBOOOWOOBOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,OBOOOOOBOBOBOOOBOBBBOOOWOOBOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,OBOOOOOBOBOBOOOBOBBBOOOWOOBOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOOBOBOBOOOBOBBBOOOWOOBOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,W
D,BOOOOOOBOBOBOOOBOBBBOOOWOOBOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOOBBBBOOOOOO,B
D,BOOOOOOBOBOBOOOBOBBBOOOWOOBOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,BOOOOOOBOBOBOOOBOBBBOOOWOOBOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
D,OBOOOOOBOBOBOOOBOBBBOOOWOOBOOOWOOOOOOOWOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,W
D,OBOOOOOBOBOBOOOBOBBBOOOWOOBOOWWOOOOOOOOOKOWOOOOWOOWOOOOOWWOOOBOBBOOOOOBOBBBOOOOOO,B
